Cohort Year,Graduation Rate Type,LEA Entity ID,LEA Name,School Entity ID,School Name,County,Subgroup,Number Graduated,Number in Cohort,Percent Graduated
2010,4 Year,80989,American Charter Schools Foundation d.b.a. South Pointe High School,80990,South Pointe High School,Maricopa,Economically Disadvantaged,84,139,60.4
2010,4 Year,80989,American Charter Schools Foundation d.b.a. South Pointe High School,80990,South Pointe High School,Maricopa,Female,73,108,67.6
2010,4 Year,80989,American Charter Schools Foundation d.b.a. South Pointe High School,80990,South Pointe High School,Maricopa,Hispanic or Latino,74,128,57.8
2010,4 Year,80989,American Charter Schools Foundation d.b.a. South Pointe High School,80990,South Pointe High School,Maricopa,Limited English Proficient,*,12,33.3
2010,4 Year,80989,American Charter Schools Foundation d.b.a. South Pointe High School,80990,South Pointe High School,Maricopa,Male,35,73,48.0
2010,4 Year,80989,American Charter Schools Foundation d.b.a. South Pointe High School,80990,South Pointe High School,Maricopa,Migrant,*,*,*
2010,4 Year,80989,American Charter Schools Foundation d.b.a. South Pointe High School,80990,South Pointe High School,Maricopa,Native American ,*,*,*
2010,4 Year,80989,American Charter Schools Foundation d.b.a. South Pointe High School,80990,South Pointe High School,Maricopa,Students With Disabilities,*,17,58.8
2010,4 Year,80989,American Charter Schools Foundation d.b.a. South Pointe High School,80990,South Pointe High School,Maricopa,White,*,*,*
2010,4 Year,88334,American Charter Schools Foundation d.b.a. South Ridge High School,88335,South Ridge High School,Maricopa,All,54,59,91.5
2010,4 Year,88334,American Charter Schools Foundation d.b.a. South Ridge High School,88335,South Ridge High School,Maricopa,Black/African American,*,*,*
2010,4 Year,88334,American Charter Schools Foundation d.b.a. South Ridge High School,88335,South Ridge High School,Maricopa,Economically Disadvantaged,36,40,90.0
2010,4 Year,88334,American Charter Schools Foundation d.b.a. South Ridge High School,88335,South Ridge High School,Maricopa,Female,36,37,97.3
2010,4 Year,88334,American Charter Schools Foundation d.b.a. South Ridge High School,88335,South Ridge High School,Maricopa,Hispanic or Latino,40,45,88.9
2010,4 Year,88334,American Charter Schools Foundation d.b.a. South Ridge High School,88335,South Ridge High School,Maricopa,Limited English Proficient,*,*,*
2010,4 Year,88334,American Charter Schools Foundation d.b.a. South Ridge High School,88335,South Ridge High School,Maricopa,Male,18,22,81.8
2010,4 Year,88334,American Charter Schools Foundation d.b.a. South Ridge High School,88335,South Ridge High School,Maricopa,Migrant,*,*,*
2010,4 Year,88334,American Charter Schools Foundation d.b.a. South Ridge High School,88335,South Ridge High School,Maricopa,Students With Disabilities,*,*,*
2010,4 Year,88334,American Charter Schools Foundation d.b.a. South Ridge High School,88335,South Ridge High School,Maricopa,White,*,*,*
2010,4 Year,79877,American Charter Schools Foundation d.b.a. Sun Valley High School,6347,Sun Valley High School,Maricopa,All,108,255,42.4
2010,4 Year,79877,American Charter Schools Foundation d.b.a. Sun Valley High School,6347,Sun Valley High School,Maricopa,Asian,*,*,*
2010,4 Year,79877,American Charter Schools Foundation d.b.a. Sun Valley High School,6347,Sun Valley High School,Maricopa,Black/African American,*,19,31.6
2010,4 Year,79877,American Charter Schools Foundation d.b.a. Sun Valley High School,6347,Sun Valley High School,Maricopa,Economically Disadvantaged,61,165,37.0
2010,4 Year,79877,American Charter Schools Foundation d.b.a. Sun Valley High School,6347,Sun Valley High School,Maricopa,Female,53,109,48.6
2010,4 Year,79877,American Charter Schools Foundation d.b.a. Sun Valley High School,6347,Sun Valley High School,Maricopa,Hispanic or Latino,57,148,38.5
2010,4 Year,79877,American Charter Schools Foundation d.b.a. Sun Valley High School,6347,Sun Valley High School,Maricopa,Limited English Proficient,*,20,15.0
2010,4 Year,79877,American Charter Schools Foundation d.b.a. Sun Valley High School,6347,Sun Valley High School,Maricopa,Male,55,146,37.7
2010,4 Year,79877,American Charter Schools Foundation d.b.a. Sun Valley High School,6347,Sun Valley High School,Maricopa,Migrant,*,*,*
2010,4 Year,79877,American Charter Schools Foundation d.b.a. Sun Valley High School,6347,Sun Valley High School,Maricopa,Native American ,*,*,*
2010,4 Year,79877,American Charter Schools Foundation d.b.a. Sun Valley High School,6347,Sun Valley High School,Maricopa,Students With Disabilities,*,27,29.6
2010,4 Year,79877,American Charter Schools Foundation d.b.a. Sun Valley High School,6347,Sun Valley High School,Maricopa,White,40,80,50.0
2010,4 Year,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Maricopa,All,98,268,36.6
2010,4 Year,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Maricopa,Asian,*,*,*
2010,4 Year,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Maricopa,Black/African American,*,*,*
2010,4 Year,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Maricopa,Economically Disadvantaged,90,235,38.3
2010,4 Year,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Maricopa,Female,57,136,41.9
2010,4 Year,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Maricopa,Hispanic or Latino,84,239,35.2
2010,4 Year,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Maricopa,Limited English Proficient,*,37,16.2
2010,4 Year,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Maricopa,Male,41,132,31.1
2010,4 Year,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Maricopa,Migrant,*,*,*
2010,4 Year,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Maricopa,Native American ,*,*,*
2010,4 Year,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Maricopa,Students With Disabilities,*,24,20.8
2010,4 Year,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Maricopa,White,*,12,33.3
2010,4 Year,6365,American Heritage Academy,6366,American Heritage Academy,Yavapai,All,*,17,47.1
2010,4 Year,6365,American Heritage Academy,6366,American Heritage Academy,Yavapai,Economically Disadvantaged,*,*,*
2010,4 Year,6365,American Heritage Academy,6366,American Heritage Academy,Yavapai,Female,*,*,*
2010,4 Year,6365,American Heritage Academy,6366,American Heritage Academy,Yavapai,Hispanic or Latino,*,*,*
2010,4 Year,6365,American Heritage Academy,6366,American Heritage Academy,Yavapai,Limited English Proficient,*,*,*
2010,4 Year,6365,American Heritage Academy,6366,American Heritage Academy,Yavapai,Male,*,*,*
2010,4 Year,6365,American Heritage Academy,6366,American Heritage Academy,Yavapai,Migrant,*,*,*
2010,4 Year,6365,American Heritage Academy,6366,American Heritage Academy,Yavapai,Students With Disabilities,*,*,*
2010,4 Year,6365,American Heritage Academy,6366,American Heritage Academy,Yavapai,White,*,16,50.0
2010,4 Year,4348,"American Leadership Academy, Inc.",5522,American Leadership Academy,Maricopa,All,0,13,0.0
2010,4 Year,4348,"American Leadership Academy, Inc.",5522,American Leadership Academy,Maricopa,Asian,*,*,*
2010,4 Year,4348,"American Leadership Academy, Inc.",5522,American Leadership Academy,Maricopa,Economically Disadvantaged,*,*,*
2010,4 Year,4348,"American Leadership Academy, Inc.",5522,American Leadership Academy,Maricopa,Female,*,*,*
2010,4 Year,4348,"American Leadership Academy, Inc.",5522,American Leadership Academy,Maricopa,Hispanic or Latino,*,*,*
2010,4 Year,4348,"American Leadership Academy, Inc.",5522,American Leadership Academy,Maricopa,Limited English Proficient,*,*,*
2010,4 Year,4348,"American Leadership Academy, Inc.",5522,American Leadership Academy,Maricopa,Male,*,*,*
2010,4 Year,4348,"American Leadership Academy, Inc.",5522,American Leadership Academy,Maricopa,Migrant,*,*,*
2010,4 Year,4348,"American Leadership Academy, Inc.",5522,American Leadership Academy,Maricopa,Students With Disabilities,*,*,*
2010,4 Year,4348,"American Leadership Academy, Inc.",5522,American Leadership Academy,Maricopa,White,*,*,*
2010,4 Year,4406,Amphitheater Unified District,6055,Amphitheater High School,Pima,All,179,290,61.7
2010,4 Year,4406,Amphitheater Unified District,6055,Amphitheater High School,Pima,Asian,*,11,36.4
2010,4 Year,4406,Amphitheater Unified District,6055,Amphitheater High School,Pima,Black/African American,16,23,69.6
2010,4 Year,4406,Amphitheater Unified District,6055,Amphitheater High School,Pima,Economically Disadvantaged,38,81,46.9
2010,4 Year,4406,Amphitheater Unified District,6055,Amphitheater High School,Pima,Female,89,132,67.4
2010,4 Year,4406,Amphitheater Unified District,6055,Amphitheater High School,Pima,Hispanic or Latino,92,160,57.5
2010,4 Year,4406,Amphitheater Unified District,6055,Amphitheater High School,Pima,Limited English Proficient,*,31,12.9
2010,4 Year,4406,Amphitheater Unified District,6055,Amphitheater High School,Pima,Male,90,158,57.0
2010,4 Year,4406,Amphitheater Unified District,6055,Amphitheater High School,Pima,Migrant,*,*,*
2010,4 Year,4406,Amphitheater Unified District,6055,Amphitheater High School,Pima,Native American ,*,*,*
2010,4 Year,4406,Amphitheater Unified District,6055,Amphitheater High School,Pima,Students With Disabilities,19,38,50.0
2010,4 Year,4406,Amphitheater Unified District,6055,Amphitheater High School,Pima,White,58,87,66.7
2010,4 Year,4406,Amphitheater Unified District,5808,Canyon Del Oro High School,Pima,All,361,413,87.4
2010,4 Year,4406,Amphitheater Unified District,5808,Canyon Del Oro High School,Pima,Asian,14,16,87.5
2010,4 Year,4406,Amphitheater Unified District,5808,Canyon Del Oro High School,Pima,Black/African American,*,*,*
2010,4 Year,4406,Amphitheater Unified District,5808,Canyon Del Oro High School,Pima,Economically Disadvantaged,41,60,68.3
2010,4 Year,4406,Amphitheater Unified District,5808,Canyon Del Oro High School,Pima,Female,175,196,89.3
2010,4 Year,4406,Amphitheater Unified District,5808,Canyon Del Oro High School,Pima,Hispanic or Latino,58,80,72.5
2010,4 Year,4406,Amphitheater Unified District,5808,Canyon Del Oro High School,Pima,Limited English Proficient,*,*,*
2010,4 Year,4406,Amphitheater Unified District,5808,Canyon Del Oro High School,Pima,Male,186,217,85.7
2010,4 Year,4406,Amphitheater Unified District,5808,Canyon Del Oro High School,Pima,Migrant,*,*,*
2010,4 Year,4406,Amphitheater Unified District,5808,Canyon Del Oro High School,Pima,Native American ,*,*,*
2010,4 Year,4406,Amphitheater Unified District,5808,Canyon Del Oro High School,Pima,Students With Disabilities,32,42,76.2
2010,4 Year,4406,Amphitheater Unified District,5808,Canyon Del Oro High School,Pima,White,278,303,91.8
2010,4 Year,4406,Amphitheater Unified District,79378,Ironwood Ridge High School,Pima,All,414,467,88.7
2010,4 Year,4406,Amphitheater Unified District,79378,Ironwood Ridge High School,Pima,Asian,18,19,94.7
2010,4 Year,4406,Amphitheater Unified District,79378,Ironwood Ridge High School,Pima,Black/African American,*,11,81.8
2010,4 Year,4406,Amphitheater Unified District,79378,Ironwood Ridge High School,Pima,Economically Disadvantaged,39,54,72.2
2010,4 Year,4406,Amphitheater Unified District,79378,Ironwood Ridge High School,Pima,Female,214,233,91.9
2010,4 Year,4406,Amphitheater Unified District,79378,Ironwood Ridge High School,Pima,Hispanic or Latino,71,86,82.6
2010,4 Year,4406,Amphitheater Unified District,79378,Ironwood Ridge High School,Pima,Limited English Proficient,*,*,*
2010,4 Year,4406,Amphitheater Unified District,79378,Ironwood Ridge High School,Pima,Male,200,234,85.5
2010,4 Year,4406,Amphitheater Unified District,79378,Ironwood Ridge High School,Pima,Migrant,*,*,*
2010,4 Year,4406,Amphitheater Unified District,79378,Ironwood Ridge High School,Pima,Native American ,*,*,*
2010,4 Year,4406,Amphitheater Unified District,79378,Ironwood Ridge High School,Pima,Students With Disabilities,35,44,79.6
2010,4 Year,4406,Amphitheater Unified District,79378,Ironwood Ridge High School,Pima,White,314,349,90.0
2010,4 Year,4406,Amphitheater Unified District,5803,Rillito Center,Pima,All,*,*,*
2010,4 Year,4406,Amphitheater Unified District,5803,Rillito Center,Pima,Economically Disadvantaged,*,*,*
2010,4 Year,4406,Amphitheater Unified District,5803,Rillito Center,Pima,Limited English Proficient,*,*,*
2010,4 Year,4406,Amphitheater Unified District,5803,Rillito Center,Pima,Male,*,*,*
2010,4 Year,4406,Amphitheater Unified District,5803,Rillito Center,Pima,Migrant,*,*,*
2010,4 Year,4406,Amphitheater Unified District,5803,Rillito Center,Pima,Students With Disabilities,*,*,*
2010,4 Year,4406,Amphitheater Unified District,5803,Rillito Center,Pima,White,*,*,*
2010,4 Year,4506,Antelope Union High School District,6188,Antelope Union High School,Yuma,All,81,97,83.5
2010,4 Year,4506,Antelope Union High School District,6188,Antelope Union High School,Yuma,Asian,*,*,*
2010,4 Year,4506,Antelope Union High School District,6188,Antelope Union High School,Yuma,Black/African American,*,*,*
2010,4 Year,4506,Antelope Union High School District,6188,Antelope Union High School,Yuma,Economically Disadvantaged,53,65,81.5
2010,4 Year,4506,Antelope Union High School District,6188,Antelope Union High School,Yuma,Female,40,47,85.1
2010,4 Year,4506,Antelope Union High School District,6188,Antelope Union High School,Yuma,Hispanic or Latino,55,67,82.1
2010,4 Year,4506,Antelope Union High School District,6188,Antelope Union High School,Yuma,Limited English Proficient,*,*,*
2010,4 Year,4506,Antelope Union High School District,6188,Antelope Union High School,Yuma,Male,41,50,82.0
2010,4 Year,4506,Antelope Union High School District,6188,Antelope Union High School,Yuma,Migrant,*,*,*
2010,4 Year,4506,Antelope Union High School District,6188,Antelope Union High School,Yuma,Students With Disabilities,*,*,*
2010,4 Year,4506,Antelope Union High School District,6188,Antelope Union High School,Yuma,White,24,28,85.7
2010,4 Year,4443,Apache Junction Unified District,5925,Apache Junction High School,Pinal,All,293,389,75.3
2010,4 Year,4443,Apache Junction Unified District,5925,Apache Junction High School,Pinal,Asian,*,11,81.8
2010,4 Year,4443,Apache Junction Unified District,5925,Apache Junction High School,Pinal,Black/African American,*,15,60.0
2010,4 Year,4443,Apache Junction Unified District,5925,Apache Junction High School,Pinal,Economically Disadvantaged,101,144,70.1
2010,4 Year,4443,Apache Junction Unified District,5925,Apache Junction High School,Pinal,Female,158,187,84.5
2010,4 Year,4443,Apache Junction Unified District,5925,Apache Junction High School,Pinal,Hispanic or Latino,58,81,71.6
2010,4 Year,4443,Apache Junction Unified District,5925,Apache Junction High School,Pinal,Limited English Proficient,*,*,*
2010,4 Year,4443,Apache Junction Unified District,5925,Apache Junction High School,Pinal,Male,135,202,66.8
2010,4 Year,4443,Apache Junction Unified District,5925,Apache Junction High School,Pinal,Migrant,*,*,*
2010,4 Year,4443,Apache Junction Unified District,5925,Apache Junction High School,Pinal,Multiple Races,*,*,*
2010,4 Year,4443,Apache Junction Unified District,5925,Apache Junction High School,Pinal,Native American ,*,*,*
2010,4 Year,4443,Apache Junction Unified District,5925,Apache Junction High School,Pinal,Students With Disabilities,33,61,54.1
2010,4 Year,4443,Apache Junction Unified District,5925,Apache Junction High School,Pinal,White,212,275,77.1
2010,4 Year,85816,"Arizona Agribusiness & Equine Center, Inc",5503,AAEC - SMCC Campus,Maricopa,All,60,67,89.6
2010,4 Year,85816,"Arizona Agribusiness & Equine Center, Inc",5503,AAEC - SMCC Campus,Maricopa,Asian,*,*,*
